web-scraper-order,web-scraper-start-url,DexNum,name,form,eggMoveName,eggMoveForm
"1598636390-2871","https://www.serebii.net/pokedex-sm/573.shtml","573","After You","","",""
"1598637433-7663","https://www.serebii.net/pokedex-sm/182.shtml","182","Giga Drain","","",""
"1598636193-2018","https://www.serebii.net/pokedex-sm/645.shtml","645","Gravity","Therian Forme","",""
"1598637938-11023","https://www.serebii.net/pokedex-sm/035.shtml","35","Heal Bell","","",""
"1598636302-2498","https://www.serebii.net/pokedex-sm/604.shtml","604","Signal Beam","","",""
"1598635818-351","https://www.serebii.net/pokedex-sm/783.shtml","783","Drain Punch","","",""
"1598636245-2253","https://www.serebii.net/pokedex-sm/625.shtml","625","Foul Play","","",""
"1598637608-8554","https://www.serebii.net/pokedex-sm/125.shtml","125","Covet","","",""
"1598636016-1162","https://www.serebii.net/pokedex-sm/715.shtml","715","Snore","","",""
"1598636034-1247","https://www.serebii.net/pokedex-sm/708.shtml","708","Spite","","",""
"1598636879-5183","https://www.serebii.net/pokedex-sm/389.shtml","389","Superpower","","",""
"1598637682-9046","https://www.serebii.net/pokedex-sm/105.shtml","105","Iron Tail","Alola Form","",""
"1598637690-9110","https://www.serebii.net/pokedex-sm/103.shtml","103","Block","Alola Form","",""
"1598636282-2419","https://www.serebii.net/pokedex-sm/611.shtml","611","Low Kick","","",""
"1598636042-1278","https://www.serebii.net/pokedex-sm/705.shtml","705","Shock Wave","","",""
"1598636674-4271","https://www.serebii.net/pokedex-sm/468.shtml","468","Heat Wave","","",""
"1598636765-4702","https://www.serebii.net/pokedex-sm/433.shtml","433","Ally Switch","","",""
"1598638051-11754","https://www.serebii.net/pokedex-sm/004.shtml","4","Snore","","",""
"1598637317-7201","https://www.serebii.net/pokedex-sm/225.shtml","225","Icy Wind","","",""
"1598637674-8990","https://www.serebii.net/pokedex-sm/107.shtml","107","Role Play","","",""
"1598635766-33","https://www.serebii.net/pokedex-sm/805.shtml","805","Gravity","","",""
"1598637376-7440","https://www.serebii.net/pokedex-sm/203.shtml","203","Stomping Tantrum","","",""
"1598637065-6086","https://www.serebii.net/pokedex-sm/319.shtml","319","Spite","","",""
"1598637371-7405","https://www.serebii.net/pokedex-sm/205.shtml","205","Drill Run","","",""
"1598637786-9771","https://www.serebii.net/pokedex-sm/076.shtml","76","Superpower","Golem","",""
"1598636508-3423","https://www.serebii.net/pokedex-sm/528.shtml","528","After You","","",""
"1598637685-9102","https://www.serebii.net/pokedex-sm/104.shtml","104","","","Endure",""
"1598637878-10514","https://www.serebii.net/pokedex-sm/052.shtml","52","","","Last Resort","Normal"
"1598636734-4556","https://www.serebii.net/pokedex-sm/445.shtml","445","Dragon Pulse","","",""
"1598636580-3751","https://www.serebii.net/pokedex-sm/502.shtml","502","Water Pulse","","",""
"1598635811-300","https://www.serebii.net/pokedex-sm/786.shtml","786","Magic Coat","","",""
"1598637023-5893","https://www.serebii.net/pokedex-sm/335.shtml","335","Endeavor","","",""
"1598637558-8298","https://www.serebii.net/pokedex-sm/139.shtml","139","Iron Defense","","",""
"1598636187-1971","https://www.serebii.net/pokedex-sm/647.shtml","647","Last Resort","","",""
"1598637651-8826","https://www.serebii.net/pokedex-sm/113.shtml","113","Hyper Voice","","",""
"1598637743-9532","https://www.serebii.net/pokedex-sm/088.shtml","88","","","Clear Smog","Alola Form"
"1598636242-2248","https://www.serebii.net/pokedex-sm/626.shtml","626","Outrage","","",""
"1598636266-2368","https://www.serebii.net/pokedex-sm/617.shtml","617","Signal Beam","","",""
"1598637964-11194","https://www.serebii.net/pokedex-sm/029.shtml","29","","","Focus Energy",""
"1598636298-2491","https://www.serebii.net/pokedex-sm/605.shtml","605","Wonder Room","","",""
"1598636827-5003","https://www.serebii.net/pokedex-sm/409.shtml","409","Laser Focus","","",""
"1598637450-7751","https://www.serebii.net/pokedex-sm/176.shtml","176","Defog","","",""
"1598637811-9986","https://www.serebii.net/pokedex-sm/069.shtml","69","","","Worry Seed",""
"1598637715-9285","https://www.serebii.net/pokedex-sm/096.shtml","96","","","Nasty Plot",""
"1598636483-3283","https://www.serebii.net/pokedex-sm/538.shtml","538","Fire Punch","","",""
"1598637771-9685","https://www.serebii.net/pokedex-sm/080.shtml","80","","","Future Sight",""
"1598637165-6537","https://www.serebii.net/pokedex-sm/282.shtml","282","Skill Swap","","",""
"1598636040-1272","https://www.serebii.net/pokedex-sm/706.shtml","706","Outrage","","",""
"1598637718-9294","https://www.serebii.net/pokedex-sm/095.shtml","95","Block","","",""
"1598637878-10499","https://www.serebii.net/pokedex-sm/052.shtml","52","Throat Chop","Meowth","",""
"1598637913-10744","https://www.serebii.net/pokedex-sm/042.shtml","42","Snatch","","",""
"1598637439-7684","https://www.serebii.net/pokedex-sm/180.shtml","180","Thunder Punch","","",""
"1598637088-6176","https://www.serebii.net/pokedex-sm/310.shtml","310","Signal Beam","","",""
"1598636767-4704","https://www.serebii.net/pokedex-sm/432.shtml","432","Super Fang","","",""
"1598637942-11074","https://www.serebii.net/pokedex-sm/034.shtml","34","","","Supersonic",""
"1598637841-10188","https://www.serebii.net/pokedex-sm/062.shtml","62","Ice Punch","","",""
"1598637651-8852","https://www.serebii.net/pokedex-sm/113.shtml","113","","","Natural Gift",""
"1598636824-4977","https://www.serebii.net/pokedex-sm/410.shtml","410","Iron Head","","",""
"1598636904-5403","https://www.serebii.net/pokedex-sm/380.shtml","380","Trick","","",""
"1598636887-5246","https://www.serebii.net/pokedex-sm/386.shtml","386","Knock Off","Defense Forme","",""
"1598637757-9606","https://www.serebii.net/pokedex-sm/084.shtml","84","","","Supersonic",""
"1598637099-6233","https://www.serebii.net/pokedex-sm/306.shtml","306","Iron Defense","","",""
"1598636240-2241","https://www.serebii.net/pokedex-sm/627.shtml","627","Defog","","",""
"1598637811-9985","https://www.serebii.net/pokedex-sm/069.shtml","69","","","Magical Leaf",""
"1598637333-7254","https://www.serebii.net/pokedex-sm/219.shtml","219","Stomping Tantrum","","",""
"1598636237-2235","https://www.serebii.net/pokedex-sm/628.shtml","628","Defog","","",""
"1598637254-6933","https://www.serebii.net/pokedex-sm/248.shtml","248","Aqua Tail","","",""
"1598636778-4759","https://www.serebii.net/pokedex-sm/428.shtml","428","Uproar","","",""
"1598637690-9125","https://www.serebii.net/pokedex-sm/103.shtml","103","Telekinesis","Exeggutor","",""
"1598637500-7972","https://www.serebii.net/pokedex-sm/157.shtml","157","Low Kick","","",""
"1598635959-935","https://www.serebii.net/pokedex-sm/735.shtml","735","Fire Punch","","",""
"1598636409-2957","https://www.serebii.net/pokedex-sm/566.shtml","566","Endeavor","","",""
"1598637797-9891","https://www.serebii.net/pokedex-sm/073.shtml","73","Bind","","",""
"1598637923-10832","https://www.serebii.net/pokedex-sm/039.shtml","39","Icy Wind","","",""
"1598637997-11492","https://www.serebii.net/pokedex-sm/020.shtml","20","","","Uproar","Normal"
"1598637444-7702","https://www.serebii.net/pokedex-sm/178.shtml","178","Signal Beam","","",""
"1598636190-2000","https://www.serebii.net/pokedex-sm/646.shtml","646","Hyper Voice","White Kyurem","",""
"1598636237-2231","https://www.serebii.net/pokedex-sm/628.shtml","628","Snore","","",""
"1598637314-7188","https://www.serebii.net/pokedex-sm/226.shtml","226","Icy Wind","","",""
"1598638015-11601","https://www.serebii.net/pokedex-sm/015.shtml","15","Endeavor","","",""
"1598636052-1328","https://www.serebii.net/pokedex-sm/701.shtml","701","Helping Hand","","",""
"1598636597-3819","https://www.serebii.net/pokedex-sm/496.shtml","496","Gastro Acid","","",""
"1598637622-8672","https://www.serebii.net/pokedex-sm/121.shtml","121","Skill Swap","","",""
"1598636623-3966","https://www.serebii.net/pokedex-sm/487.shtml","487","Iron Tail","Origin Forme","",""
"1598637743-9500","https://www.serebii.net/pokedex-sm/088.shtml","88","Snore","Alola Form","",""
"1598637923-10855","https://www.serebii.net/pokedex-sm/039.shtml","39","","","Last Resort",""
"1598637360-7358","https://www.serebii.net/pokedex-sm/209.shtml","209","Ice Punch","","",""
"1598636040-1270","https://www.serebii.net/pokedex-sm/706.shtml","706","Shock Wave","","",""
"1598636077-1434","https://www.serebii.net/pokedex-sm/691.shtml","691","Bounce","","",""
"1598637938-11041","https://www.serebii.net/pokedex-sm/035.shtml","35","","","Splash",""
"1598636879-5188","https://www.serebii.net/pokedex-sm/389.shtml","389","Worry Seed","","",""
"1598636778-4774","https://www.serebii.net/pokedex-sm/428.shtml","428","Helping Hand","","",""
"1598637226-6781","https://www.serebii.net/pokedex-sm/259.shtml","259","Water Pulse","","",""
"1598636004-1124","https://www.serebii.net/pokedex-sm/718.shtml","718","Superpower","","",""
"1598637743-9527","https://www.serebii.net/pokedex-sm/088.shtml","88","","","Scary Face","Normal"
"1598637878-10515","https://www.serebii.net/pokedex-sm/052.shtml","52","","","Punishment","Normal"
"1598638038-11669","https://www.serebii.net/pokedex-sm/008.shtml","8","","","Mud Sport",""
"1598637811-9994","https://www.serebii.net/pokedex-sm/069.shtml","69","","","Acid Spray",""
"1598637931-10956","https://www.serebii.net/pokedex-sm/037.shtml","37","","","Captivate","Normal"
"1598635888-666","https://www.serebii.net/pokedex-sm/757.shtml","757","Heat Wave","","",""
"1598637608-8571","https://www.serebii.net/pokedex-sm/125.shtml","125","","","Meditate",""
"1598636791-4854","https://www.serebii.net/pokedex-sm/423.shtml","423","Stomping Tantrum","","",""
"1598636414-2976","https://www.serebii.net/pokedex-sm/564.shtml","564","Block","","",""
"1598635934-847","https://www.serebii.net/pokedex-sm/744.shtml","744","Stealth Rock","","",""
"1598637516-8031","https://www.serebii.net/pokedex-sm/151.shtml","151","Foul Play","","",""
"1598637632-8711","https://www.serebii.net/pokedex-sm/118.shtml","118","Throat Chop","","",""
"1598635999-1081","https://www.serebii.net/pokedex-sm/720.shtml","720","Uproar","","",""
"1598636483-3294","https://www.serebii.net/pokedex-sm/538.shtml","538","Stomping Tantrum","","",""
"1598637306-7155","https://www.serebii.net/pokedex-sm/229.shtml","229","Foul Play","","",""
"1598637851-10262","https://www.serebii.net/pokedex-sm/059.shtml","59","","","Double-Edge",""
"1598638008-11565","https://www.serebii.net/pokedex-sm/017.shtml","17","Snore","","",""
"1598637170-6561","https://www.serebii.net/pokedex-sm/280.shtml","280","Signal Beam","","",""
"1598638055-11775","https://www.serebii.net/pokedex-sm/003.shtml","3","Knock Off","","",""
"1598637927-10881","https://www.serebii.net/pokedex-sm/038.shtml","38","Laser Focus","Alola Form","",""
"1598637333-7248","https://www.serebii.net/pokedex-sm/219.shtml","219","Iron Defense","","",""
"1598635929-797","https://www.serebii.net/pokedex-sm/745.shtml","745","Earth Power","Midday Form","",""
"1598636750-4625","https://www.serebii.net/pokedex-sm/439.shtml","439","Helping Hand","","",""
"1598637663-8936","https://www.serebii.net/pokedex-sm/110.shtml","110","","","Spit Up",""
"1598637516-8073","https://www.serebii.net/pokedex-sm/151.shtml","151","Telekinesis","","",""
"1598636231-2218","https://www.serebii.net/pokedex-sm/630.shtml","630","Sky Attack","","",""
"1598637786-9782","https://www.serebii.net/pokedex-sm/076.shtml","76","Electroweb","Alola Form","",""
"1598637821-10051","https://www.serebii.net/pokedex-sm/067.shtml","67","","","Quick Guard",""
"1598636200-2079","https://www.serebii.net/pokedex-sm/642.shtml","642","Defog","Therian Forme","",""
"1598636190-1981","https://www.serebii.net/pokedex-sm/646.shtml","646","Signal Beam","Black Kyurem","",""
"1598637848-10246","https://www.serebii.net/pokedex-sm/060.shtml","60","","","Water Pulse",""
"1598637942-11053","https://www.serebii.net/pokedex-sm/034.shtml","34","Uproar","","",""
"1598637682-9048","https://www.serebii.net/pokedex-sm/105.shtml","105","Snore","Alola Form","",""
"1598637226-6778","https://www.serebii.net/pokedex-sm/259.shtml","259","Aqua Tail","","",""
"1598636729-4518","https://www.serebii.net/pokedex-sm/447.shtml","447","Dual Chop","","",""
"1598637916-10766","https://www.serebii.net/pokedex-sm/041.shtml","41","Giga Drain","","",""
"1598635994-1065","https://www.serebii.net/pokedex-sm/722.shtml","722","Sky Attack","","",""
"1598637845-10215","https://www.serebii.net/pokedex-sm/061.shtml","61","Endeavor","","",""
"1598635816-331","https://www.serebii.net/pokedex-sm/784.shtml","784","Iron Tail","","",""
"1598636242-2247","https://www.serebii.net/pokedex-sm/626.shtml","626","Endeavor","","",""
"1598636544-3584","https://www.serebii.net/pokedex-sm/514.shtml","514","Snore","","",""
"1598637325-7225","https://www.serebii.net/pokedex-sm/222.shtml","222","Iron Defense","","",""
"1598637246-6873","https://www.serebii.net/pokedex-sm/251.shtml","251","Synthesis","","",""
"1598636258-2337","https://www.serebii.net/pokedex-sm/620.shtml","620","Drain Punch","","",""
"1598636439-3103","https://www.serebii.net/pokedex-sm/555.shtml","555","Fire Punch","","",""
"1598636422-3016","https://www.serebii.net/pokedex-sm/562.shtml","562","Trick","","",""
"1598636117-1621","https://www.serebii.net/pokedex-sm/675.shtml","675","Zen Headbutt","","",""
"1598636341-2638","https://www.serebii.net/pokedex-sm/591.shtml","591","Foul Play","","",""
"1598637682-9040","https://www.serebii.net/pokedex-sm/105.shtml","105","Earth Power","Alola Form","",""
"1598636539-3545","https://www.serebii.net/pokedex-sm/516.shtml","516","Ice Punch","","",""
"1598636483-3292","https://www.serebii.net/pokedex-sm/538.shtml","538","Focus Punch","","",""
"1598636817-4960","https://www.serebii.net/pokedex-sm/413.shtml","413","Magnet Rise","Trash Cloak","",""
"1598635876-621","https://www.serebii.net/pokedex-sm/761.shtml","761","Endeavor","","",""
"1598637960-11182","https://www.serebii.net/pokedex-sm/030.shtml","30","","","Endure",""
"1598637428-7633","https://www.serebii.net/pokedex-sm/184.shtml","184","Bounce","","",""
"1598636546-3599","https://www.serebii.net/pokedex-sm/513.shtml","513","Iron Tail","","",""
"1598635886-650","https://www.serebii.net/pokedex-sm/758.shtml","758","Foul Play","","",""
"1598637102-6249","https://www.serebii.net/pokedex-sm/305.shtml","305","Uproar","","",""
"1598636617-3935","https://www.serebii.net/pokedex-sm/489.shtml","489","Water Pulse","","",""
"1598635979-1006","https://www.serebii.net/pokedex-sm/728.shtml","728","Aqua Tail","","",""
"1598637869-10410","https://www.serebii.net/pokedex-sm/054.shtml","54","","","Simple Beam",""
"1598637165-6533","https://www.serebii.net/pokedex-sm/282.shtml","282","Magic Room","","",""
"1598635836-430","https://www.serebii.net/pokedex-sm/777.shtml","777","Snore","","",""
"1598636964-5616","https://www.serebii.net/pokedex-sm/357.shtml","357","Seed Bomb","","",""
"1598636460-3199","https://www.serebii.net/pokedex-sm/547.shtml","547","Defog","","",""
"1598637360-7362","https://www.serebii.net/pokedex-sm/209.shtml","209","Snore","","",""
"1598637651-8838","https://www.serebii.net/pokedex-sm/113.shtml","113","Stealth Rock","","",""
"1598636065-1389","https://www.serebii.net/pokedex-sm/696.shtml","696","Zen Headbutt","","",""
"1598636478-3263","https://www.serebii.net/pokedex-sm/540.shtml","540","Synthesis","","",""
"1598636600-3833","https://www.serebii.net/pokedex-sm/495.shtml","495","Snatch","","",""
"1598636498-3362","https://www.serebii.net/pokedex-sm/532.shtml","532","Superpower","","",""
"1598635859-531","https://www.serebii.net/pokedex-sm/768.shtml","768","Spite","","",""
"1598636879-5182","https://www.serebii.net/pokedex-sm/389.shtml","389","Earth Power","","",""
"1598637761-9620","https://www.serebii.net/pokedex-sm/083.shtml","83","Knock Off","","",""
"1598637804-9940","https://www.serebii.net/pokedex-sm/071.shtml","71","","","Weather Ball",""
"1598636054-1338","https://www.serebii.net/pokedex-sm/700.shtml","700","Iron Tail","","",""
"1598636465-3214","https://www.serebii.net/pokedex-sm/545.shtml","545","Aqua Tail","","",""
"1598636681-4314","https://www.serebii.net/pokedex-sm/465.shtml","465","Snore","","",""
"1598635769-65","https://www.serebii.net/pokedex-sm/804.shtml","804","Laser Focus","","",""
"1598637257-6948","https://www.serebii.net/pokedex-sm/247.shtml","247","Superpower","","",""
"1598636221-2168","https://www.serebii.net/pokedex-sm/634.shtml","634","Earth Power","","",""
"1598637551-8261","https://www.serebii.net/pokedex-sm/141.shtml","141","Giga Drain","","",""
"1598637580-8440","https://www.serebii.net/pokedex-sm/133.shtml","133","Helping Hand","","",""
"1598637768-9661","https://www.serebii.net/pokedex-sm/081.shtml","81","Snore","","",""
"1598637436-7680","https://www.serebii.net/pokedex-sm/181.shtml","181","After You","","",""
"1598636549-3626","https://www.serebii.net/pokedex-sm/512.shtml","512","Recycle","","",""
